55,265
72,224
97,276
120,245
135,272
178,235
205,274
239,238
276,293
309,245
331,281
352,252
378,297
409,273
442,307
526,277
5,191
29,142
61,175
90,142
102,171
142,146
155,175
189,155
207,174
251,157
260,197
300,168
318,213
373,161
375,214
438,172
506,221
559,175
27,99
57,62
72,87
103,58
109,77
150,55
170,86
208,56
227,87
257,60
280,94
323,59
335,97
373,61
399,107
486,109
