692,113
604,105
594,138
522,172
494,115
420,134
385,157
383,211
333,247
299,276
270,317
275,399
333,339
401,374
446,306
523,341
536,281
589,276
664,332
701,295
746,337
811,280
827,362
905,324
929,354
996,385
1025,428
1048,466
981,512
1025,582
1011,628
1024,679
1001,720
944,713
890,780
878,709
809,751
765,722
737,657
687,717
641,644
601,696
555,710
538,621
487,605
430,606
418,684
344,620
316,634
243,662
